SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,850 W Lill Ave #2,CHICAGO,IL,60614,639000,2,2.0,Lincoln Park,,,2017,48,,200,Active,,,http://www.redfin.com/IL/Chicago/850-W-Lill-Ave-60614/unit-2/home/147760290,MRED,10086872,N,Y,41.9283458,-87.6508875
MLS Listing,,Single Family Residential,4037 N OVERHILL Ave,NORRIDGE,IL,60706,639900,4,3.0,Norridge,2980,3781,1928,48,215,,Active,,,http://www.redfin.com/IL/Norridge/4037-N-Overhill-Ave-60706/home/13553491,MRED,10086417,N,Y,41.9535759,-87.8192617
MLS Listing,,Condo/Co-op,933 W VAN BUREN St #827,CHICAGO,IL,60607,609000,3,2.0,Near West Side,1550,,2003,48,393,562,Active,,,http://www.redfin.com/IL/Chicago/933-W-Van-Buren-St-60607/unit-827/home/12686929,MRED,10086280,N,Y,41.8762261,-87.6512486
MLS Listing,,Multi-Family (2-4 Unit),3436 N Damen Ave,CHICAGO,IL,60618,649900,5,3.0,North Center,,3049,1886,49,,,Active,,,http://www.redfin.com/IL/Chicago/3436-N-Damen-Ave-60618/home/13385584,MRED,10085792,N,Y,41.9443634,-87.6787429
MLS Listing,,Condo/Co-op,4802 N Bell Ave #201,CHICAGO,IL,60625,649000,3,2.0,Lincoln Square,1970,10190,2018,49,329,225,Active,,,http://www.redfin.com/IL/Chicago/4802-N-Bell-Ave-60625/unit-201/home/146252525,MRED,10085694,N,Y,41.968962,-87.6855485
MLS Listing,,Condo/Co-op,1242 W Grace St #2,CHICAGO,IL,60613,625000,2,2.0,Lake View,1400,3500,2018,49,446,142,Active,,,http://www.redfin.com/IL/Chicago/1242-W-Grace-St-60613/unit-2/home/145337282,MRED,10085341,N,Y,41.9512529,-87.6610225
MLS Listing,,Multi-Family (2-4 Unit),3722 N Claremont Ave,CHICAGO,IL,60618,625000,5,3.0,North Center,,3484,1921,49,,,Active,,,http://www.redfin.com/IL/Chicago/3722-N-Claremont-Ave-60618/home/13389188,MRED,10085236,N,Y,41.9492617,-87.6874081
MLS Listing,,Single Family Residential,19 Augusta St,OAK PARK,IL,60302,610000,3,2.5,Oak Park,1720,4064,2018,49,355,,Active,,,http://www.redfin.com/IL/Oak-Park/19-Augusta-St-60302/home/13275785,MRED,10084957,N,Y,41.8981706,-87.7762372
MLS Listing,,Single Family Residential,2814 W Wellington Ave,CHICAGO,IL,60618,649800,4,3.5,Avondale,,2988,2004,52,,,Active,,,http://www.redfin.com/IL/Chicago/2814-W-Wellington-Ave-60618/home/13451749,MRED,10083603,N,Y,41.9359673,-87.6984202
MLS Listing,,Condo/Co-op,3033 N Clybourn Ave #1,CHICAGO,IL,60618,649000,4,3.5,North Center,2770,3500,2018,53,234,232,Active,,,http://www.redfin.com/IL/Chicago/3033-N-Clybourn-Ave-60618/unit-1/home/145364461,MRED,10082538,N,Y,41.9368026,-87.6840578
MLS Listing,,Multi-Family (2-4 Unit),1829 W Wellington Ave,CHICAGO,IL,60657,640000,4,2.0,North Center,,3049,1906,53,,,Active,,,http://www.redfin.com/IL/Chicago/1829-W-Wellington-Ave-60657/home/13358522,MRED,10081609,N,Y,41.9357635,-87.6747756
MLS Listing,,Condo/Co-op,333 W HUBBARD St #904,CHICAGO,IL,60654,619000,2,2.0,Near North Side,1610,,1998,53,384,1302,Active,,,http://www.redfin.com/IL/Chicago/333-W-Hubbard-St-60654/unit-904/home/12765648,MRED,10081577,N,Y,41.8897079,-87.6360511
MLS Listing,,Condo/Co-op,3340 N Sheffield Ave #4,CHICAGO,IL,60657,614900,2,2.0,Lake View,,,2007,53,,196,Active,,,http://www.redfin.com/IL/Chicago/3340-N-Sheffield-Ave-60657/unit-4/home/26808684,MRED,10081510,N,Y,41.9429575,-87.6545554
MLS Listing,,Condo/Co-op,1024 W FRY St #301,CHICAGO,IL,60642,619000,2,2.0,West Town,1900,,2005,54,326,483,Active,,,http://www.redfin.com/IL/Chicago/1024-W-Fry-St-60642/unit-301/home/18241718,MRED,10080993,N,Y,41.8975437,-87.6530157
MLS Listing,,Condo/Co-op,3920 N Lake Shore Dr Unit 3N,CHICAGO,IL,60613,609000,4,3.5,Lake View,3000,,1927,54,203,3249,Active,,,http://www.redfin.com/IL/Chicago/3920-N-Lake-Shore-Dr-60613/unit-3N/home/28883975,MRED,10080845,N,Y,41.9536307,-87.646012
MLS Listing,,Single Family Residential,2319 W Melrose St,CHICAGO,IL,60618,625000,6,2.0,North Center,,3123,,54,,,Active,,,http://www.redfin.com/IL/Chicago/2319-W-Melrose-St-60618/unit-2/home/13386207,MRED,10080643,N,Y,41.9401246,-87.6864513
MLS Listing,,Condo/Co-op,1012 N PAULINA St #3,CHICAGO,IL,60622,624000,2,2.0,West Town,,3250,2018,54,,200,Active,,,http://www.redfin.com/IL/Chicago/1012-N-Paulina-St-60622/unit-3/home/145191727,MRED,10080317,N,Y,41.9001137,-87.6701054
MLS Listing,,Condo/Co-op,2848 N Sheffield Ave Unit 3S,CHICAGO,IL,60657,624900,3,2.0,Lake View,,,2009,54,,169,Active,,,http://www.redfin.com/IL/Chicago/2848-N-Sheffield-Ave-60657/unit-3S/home/144945713,MRED,10080152,N,Y,41.9340683,-87.6542017
MLS Listing,,Condo/Co-op,1520 N Sedgwick St Unit 2B,CHICAGO,IL,60610,629000,3,2.0,Near North Side,1950,,2004,54,323,316,Active,,,http://www.redfin.com/IL/Chicago/1520-N-Sedgwick-St-60610/unit-2B/home/12662716,MRED,10080148,N,Y,41.90997,-87.6389002
MLS Listing,,Multi-Family (2-4 Unit),3626 W Mclean Ave,CHICAGO,IL,60647,620000,6,3.0,Logan Square,,3049,1906,55,,,Active,,,http://www.redfin.com/IL/Chicago/3626-W-McLean-Ave-60647/unit-1/home/13421466,MRED,10079711,N,Y,41.9183703,-87.7178389
MLS Listing,,Single Family Residential,3055 W Logan Blvd,CHICAGO,IL,60647,648000,4,2.5,Logan Square,1816,2726,1901,55,357,,Active,,,http://www.redfin.com/IL/Chicago/3055-W-Logan-Blvd-60647/home/13450412,MRED,10079490,N,Y,41.9279571,-87.7046181
MLS Listing,,Condo/Co-op,926 W FULLERTON Ave #2,CHICAGO,IL,60614,649900,3,2.0,Lincoln Park,1747,4500,2007,55,372,172,Active,,,http://www.redfin.com/IL/Chicago/926-W-Fullerton-Ave-60614/unit-2/home/26808845,MRED,10079210,N,Y,41.9257049,-87.6523472
MLS Listing,,Condo/Co-op,1122 W Armitage Ave #301,CHICAGO,IL,60614,625000,2,2.0,Lincoln Park,1500,,1995,56,417,375,Active,,,http://www.redfin.com/IL/Chicago/1122-W-Armitage-Ave-60614/unit-301/home/13352985,MRED,10078723,N,Y,41.9183414,-87.6563559
MLS Listing,,Condo/Co-op,4330 N California Ave Unit 2A,CHICAGO,IL,60618,650000,3,2.5,Irving Park,1690,,2018,56,385,200,Active,November-11-2018 12:00 PM,November-11-2018 03:00 PM,http://www.redfin.com/IL/Chicago/4330-N-California-Ave-60618/unit-2A/home/147018634,MRED,10078226,N,Y,41.960378,-87.698775
MLS Listing,,Condo/Co-op,1430 N Astor St Unit 4-5C,CHICAGO,IL,60610,650000,4,5.0,Near North Side,3500,,1973,56,186,3581,Active,,,http://www.redfin.com/IL/Chicago/1430-N-Astor-St-60610/unit-4-5C/home/144833491,MRED,10077896,N,Y,41.9085646,-87.6279408
MLS Listing,,Single Family Residential,901 W 129th Pl,CHICAGO,IL,60628,650000,8,4.5,West Pullman,6000,11748,1958,59,108,,Active,,,http://www.redfin.com/IL/Chicago/901-W-129th-Pl-60643/home/13046923,MRED,10075775,N,Y,41.6578774,-87.6437379
MLS Listing,,Townhouse,456 E North Water St Unit D,CHICAGO,IL,60611,650000,3,3.0,Near North Side,2200,,1995,59,295,460,Active,,,http://www.redfin.com/IL/Chicago/456-E-North-Water-St-60611/unit-D/home/14095075,MRED,10075305,N,Y,41.889694,-87.6155689
MLS Listing,,Condo/Co-op,1255 N Paulina St #307,CHICAGO,IL,60622,640000,2,2.0,West Town,1445,,2019,60,443,408,Active,,,http://www.redfin.com/IL/Chicago/1255-N-Paulina-St-60622/unit-307/home/146985627,MRED,10074863,N,Y,41.9049062,-87.6698312
MLS Listing,,Condo/Co-op,1255 N Paulina St #204,CHICAGO,IL,60622,625000,2,2.0,West Town,1365,,2019,60,458,386,Active,November-9-2018 12:00 PM,November-9-2018 06:00 PM,http://www.redfin.com/IL/Chicago/1255-N-Paulina-St-60622/unit-204/home/146985553,MRED,10074843,N,Y,41.9049062,-87.6698312
MLS Listing,,Townhouse,2770 N Wolcott Ave Unit C,CHICAGO,IL,60614,650000,4,2.5,Lincoln Park,,749,2000,60,,100,Active,,,http://www.redfin.com/IL/Chicago/2770-N-Wolcott-Ave-60614/unit-C/home/12716595,MRED,10074598,N,Y,41.9317882,-87.6754689
MLS Listing,,Multi-Family (2-4 Unit),747 S Western Ave,CHICAGO,IL,60612,640000,1,2.0,Near West Side,,2613,1886,60,,,Active,,,http://www.redfin.com/IL/Chicago/747-S-Western-Ave-60612/home/14089240,MRED,10074259,N,Y,41.871726,-87.6858966
MLS Listing,,Multi-Family (2-4 Unit),3978 S Drexel Blvd,CHICAGO,IL,60653,635000,10,4.0,Oakland,,2400,,61,,,Active,,,http://www.redfin.com/IL/Chicago/3978-S-Drexel-Blvd-60653/home/13961314,MRED,10073249,N,Y,41.8218599,-87.6063201
MLS Listing,,Single Family Residential,2847-B N Wolcott Ave,CHICAGO,IL,60657,639000,3,2.5,North Center,1600,2265,1994,61,399,119,Active,,,http://www.redfin.com/IL/Chicago/2847-N-Wolcott-Ave-60657/unit-B/home/13358562,MRED,10072985,N,Y,41.9335571,-87.6742586
MLS Listing,,Single Family Residential,4223 N Avers Ave,CHICAGO,IL,60618,643500,5,3.5,Irving Park,3200,4687,1908,61,201,,Active,,,http://www.redfin.com/IL/Chicago/4223-N-Avers-Ave-60618/home/13483939,MRED,10072837,N,Y,41.9580774,-87.7237456
MLS Listing,,Townhouse,750 N Noble St Unit D,CHICAGO,IL,60642,625000,3,3.5,West Town,2100,,2000,61,298,150,Active,,,http://www.redfin.com/IL/Chicago/750-N-Noble-St-60642/unit-D/home/12769003,MRED,10072757,N,Y,41.89586,-87.662574
MLS Listing,,Multi-Family (5+ Unit),701 W Garfield Blvd,CHICAGO,IL,60621,629000,12,12.0,Englewood,,3484,1925,61,,,Active,,,http://www.redfin.com/IL/Chicago/701-W-Garfield-Blvd-60621/home/13942937,MRED,10072663,N,Y,41.79372,-87.642893
MLS Listing,,Condo/Co-op,901 W Fletcher St #2,CHICAGO,IL,60657,649000,3,2.0,Lake View,1800,,2007,61,361,153,Active,,,http://www.redfin.com/IL/Chicago/901-W-Fletcher-St-60657/unit-2/home/22991270,MRED,10072589,N,Y,41.9387396,-87.651843
MLS Listing,,Condo/Co-op,72 E ELM St #4,CHICAGO,IL,60611,619000,2,2.0,Near North Side,,,1887,61,,393,Active,,,http://www.redfin.com/IL/Chicago/72-E-Elm-St-60611/unit-4/home/14124247,MRED,10072211,N,Y,41.9034659,-87.6259843
MLS Listing,,Single Family Residential,3521 S PRAIRIE Ave,CHICAGO,IL,60653,649000,5,3.5,Douglas,3000,3125,2018,61,216,,Active,,,http://www.redfin.com/IL/Chicago/3521-S-Prairie-Ave-60653/home/28920645,MRED,10072093,N,Y,41.830378,-87.620201
MLS Listing,,Condo/Co-op,3760 N Fremont St #1,CHICAGO,IL,60613,629000,3,3.5,Lake View,2337,,2000,62,269,174,Active,,,http://www.redfin.com/IL/Chicago/3760-N-Fremont-St-60613/unit-1/home/12755553,MRED,10071269,N,Y,41.9508552,-87.6523671
MLS Listing,,Townhouse,1916 S PRAIRIE Ave,CHICAGO,IL,60616,650000,3,2.5,Near South Side,2100,,1996,62,310,235,Active,,,http://www.redfin.com/IL/Chicago/1916-S-Prairie-Ave-60616/home/12714012,MRED,10071191,N,Y,41.856145,-87.621306
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr #2901,CHICAGO,IL,60611,610000,2,2.0,Near North Side,1450,,1968,62,421,898,Active,,,http://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-2901/home/14096072,MRED,10070867,N,Y,41.8915196,-87.6127766
MLS Listing,,Condo/Co-op,621 W Barry Ave #501,CHICAGO,IL,60657,635000,3,2.0,Lake View,,,1999,62,,561,Active,,,http://www.redfin.com/IL/Chicago/621-W-Barry-Ave-60657/unit-501/home/12772997,MRED,10070792,N,Y,41.9376979,-87.6451255
MLS Listing,,Condo/Co-op,310 S Michigan Ave #2113,CHICAGO,IL,60604,609900,3,3.0,Loop,1461,,1924,62,417,781,Active,November-10-2018 12:00 PM,November-10-2018 02:00 PM,http://www.redfin.com/IL/Chicago/310-S-Michigan-Ave-60604/unit-2113/home/45513202,MRED,10070463,N,Y,41.8778408,-87.6248467
MLS Listing,,Single Family Residential,3027 W Leland Ave,CHICAGO,IL,60625,645000,5,4.0,Albany Park,3300,4229,2018,62,195,,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/3027-W-Leland-Ave-60625/home/13490170,MRED,10070374,N,Y,41.9664845,-87.7045797
