SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,1601 S St Louis Ave,CHICAGO,IL,60623,54000,,,North Lawndale,,6098,,63,,,Active,,,http://www.redfin.com/IL/Chicago/1601-S-St-Louis-Ave-60623/home/21872264,MRED,10070233,N,Y,41.8588314,-87.7124206
MLS Listing,,Vacant Land,4135 W Harrison St,CHICAGO,IL,60624,55000,,,West Garfield Park,,2613,,63,,,Active,,,http://www.redfin.com/IL/Chicago/4135-W-Harrison-St-60624/home/101613726,MRED,10070237,N,Y,41.873154,-87.729325
MLS Listing,,Vacant Land,2646 W Adams St,CHICAGO,IL,60612,55000,,,East Garfield Park,,3049,,63,,,Active,,,http://www.redfin.com/IL/Chicago/2646-W-Adams-St-60612/home/101339195,MRED,10070236,N,Y,41.878636,-87.693163
MLS Listing,,Vacant Land,1158 W 68th St,CHICAGO,IL,60621,54000,,,Englewood,,12632,,63,,,Active,,,http://www.redfin.com/IL/Chicago/1158-W-68th-St-60621/home/105129563,MRED,10070232,N,Y,41.770777,-87.6539899
MLS Listing,,Vacant Land,2739 W Lake St,CHICAGO,IL,60612,54000,,,East Garfield Park,,1306,,63,,,Active,,,http://www.redfin.com/IL/Chicago/2739-W-Lake-St-60612/home/101105933,MRED,10070234,N,Y,41.8840845,-87.6953763
MLS Listing,,Vacant Land,2801 W Jackson Blvd,CHICAGO,IL,60612,69000,,,East Garfield Park,,2613,,63,,,Active,,,http://www.redfin.com/IL/Chicago/2801-W-Jackson-Blvd-60612/home/101601164,MRED,10070224,N,Y,41.877146,-87.696353
MLS Listing,,Vacant Land,1310 S Claremont Ave,CHICAGO,IL,60608,74000,,,Near West Side,,1742,,64,,,Active,,,http://www.redfin.com/IL/Chicago/1310-S-Claremont-Ave-60608/home/51572995,MRED,10069986,N,Y,41.8644495,-87.6853934
MLS Listing,,Vacant Land,4826 W Kinzie St,CHICAGO,IL,60644,69000,,,Austin,,6534,,64,,,Active,,,http://www.redfin.com/IL/Chicago/4826-W-Kinzie-St-60644/home/77445667,MRED,10069966,N,Y,41.888092,-87.746779
MLS Listing,,Vacant Land,551 W 124th St,CHICAGO,IL,60628,69000,,,West Pullman,,18730,,64,,,Active,,,http://www.redfin.com/IL/Chicago/551-W-124th-St-60628/home/105544689,MRED,10069967,N,Y,41.66795,-87.636326
MLS Listing,,Condo/Co-op,2941 S Michigan Ave #213,Chicago,IL,60616,69000,0,1.0,Douglas,500,,,64,138,313,Active,,,http://www.redfin.com/IL/Chicago/2941-S-Michigan-Ave-60616/unit-213/home/12734885,MRED,10069811,N,Y,41.8402249,-87.622547
MLS Listing,,Condo/Co-op,5457 S ELLIS Ave #3,CHICAGO,IL,60615,75000,1,1.0,Hyde Park,954,,1920,66,79,475,Active,,,http://www.redfin.com/IL/Chicago/5457-S-Ellis-Ave-60615/unit-3/home/144190254,MRED,10069138,N,Y,41.7963176,-87.600936
MLS Listing,,Multi-Family (2-4 Unit),7048 S UNION Ave,CHICAGO,IL,60621,68000,7,2.0,Englewood,,4725,1892,66,,,Active,,,http://www.redfin.com/IL/Chicago/7048-S-Union-Ave-60621/unit-2NDFL/home/13930267,MRED,10068777,N,Y,41.765561,-87.6422827
MLS Listing,,Single Family Residential,11324 S Stewart Ave,CHICAGO,IL,60628,70000,4,1.5,Roseland,1344,4613,1914,66,52,,Active,,,http://www.redfin.com/IL/Chicago/11324-S-Stewart-Ave-60628/home/13064441,MRED,10068602,N,Y,41.6880777,-87.6328571
MLS Listing,,Parking,505 N LAKE SHORE Dr Unit B49,CHICAGO,IL,60611,75000,,,Near North Side,,190,1968,67,,92,Active,,,http://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-B49/home/14096709,MRED,10067202,N,Y,41.8915196,-87.6127766
MLS Listing,,Condo/Co-op,1519 E 68th St #1,CHICAGO,IL,60637,62500,3,1.0,South Shore,2000,,1901,68,31,274,Active,,,http://www.redfin.com/IL/Chicago/1519-E-68th-St-60637/unit-1/home/52635360,MRED,10066558,N,Y,41.7713033,-87.5869369
MLS Listing,,Vacant Land,7828 S Stewart Ave,CHICAGO,IL,60620,60000,,,Greater Grand Crossing,,3049,,69,,,Active,,,http://www.redfin.com/IL/Chicago/7828-S-Stewart-Ave-60620/home/21871294,MRED,10065698,N,Y,41.751922,-87.634688
MLS Listing,,Vacant Land,5201 S Prairie Ave,CHICAGO,IL,60615,70000,,,Washington Park,,10890,,69,,,Active,,,http://www.redfin.com/IL/Chicago/5201-S-Prairie-Ave-60615/home/49750262,MRED,10065701,N,Y,41.8000649,-87.618849
MLS Listing,,Vacant Land,6724 S Justine St,CHICAGO,IL,60636,50000,,,West Englewood,,2613,,69,,,Active,,,http://www.redfin.com/IL/Chicago/6724-S-Justine-St-60636/home/147762454,MRED,10065697,N,Y,41.771415,-87.663116
MLS Listing,,Single Family Residential,2611 E 73rd St,CHICAGO,IL,60649,68000,5,3.0,South Shore,2232,,1910,69,30,,Active,,,http://www.redfin.com/IL/Chicago/2611-E-73rd-St-60649/home/13217815,MRED,10065200,N,Y,41.763402,-87.5613887
MLS Listing,,Single Family Residential,8912 S Burley Ave,CHICAGO,IL,60617,72000,5,2.0,South Chicago,900,3249,,69,80,,Active,,,http://www.redfin.com/IL/Chicago/8912-S-Burley-Ave-60617/unit-2/home/13042856,MRED,10064952,N,Y,41.7333019,-87.5460939
MLS Listing,,Single Family Residential,236 W 107th St,CHICAGO,IL,60628,55000,4,1.0,Roseland,1344,3750,1920,70,41,,Active,,,http://www.redfin.com/IL/Chicago/236-W-107th-St-60628/home/13078108,MRED,10064061,N,Y,41.6999821,-87.6295702
MLS Listing,,Condo/Co-op,2208 E 70th Pl #105,CHICAGO,IL,60649,60000,2,2.0,South Shore,1600,,1929,72,38,460,Active,,,http://www.redfin.com/IL/Chicago/2208-E-70th-Pl-60649/unit-105/home/146865324,MRED,10063192,N,Y,41.7673856,-87.5709741
MLS Listing,,Single Family Residential,1409 W 71ST Pl,CHICAGO,IL,60636,59900,4,1.0,West Englewood,1056,3750,1916,72,57,,Active,,,http://www.redfin.com/IL/Chicago/1409-W-71st-Pl-60636/home/13914811,MRED,10063073,N,Y,41.763795,-87.659344
