SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1359 N Noble St #403,CHICAGO,IL,60642,365000,2,2.0,West Town,1300,,,32,281,179,Active,,,http://www.redfin.com/IL/Chicago/1359-N-Noble-St-60642/unit-403/home/39547851,MRED,10102533,N,Y,41.906901,-87.662407
MLS Listing,,Condo/Co-op,3033 N SHERIDAN Rd #405,CHICAGO,IL,60657,375000,2,2.0,Lake View,,,1968,33,,502,Active,,,http://www.redfin.com/IL/Chicago/3033-N-Sheridan-Rd-60657/unit-405/home/26837593,MRED,10102118,N,Y,41.9374028,-87.6390683
MLS Listing,,Single Family Residential,6914 N McAlpin Ave,CHICAGO,IL,60646,369000,2,1.5,Forest Glen,,5623,1953,33,,,Active,,,http://www.redfin.com/IL/Chicago/6914-N-McAlpin-Ave-60646/home/13594734,MRED,10101951,N,Y,42.0077814,-87.7841537
MLS Listing,,Single Family Residential,4142 W Newport Ave,CHICAGO,IL,60641,375000,3,1.5,Irving Park,,3584,1907,33,,,Active,,,http://www.redfin.com/IL/Chicago/4142-W-Newport-Ave-60641/home/13456815,MRED,10101738,N,Y,41.944175,-87.730828
MLS Listing,,Condo/Co-op,1650 N Sedgwick St Unit 2S,CHICAGO,IL,60614,369900,2,1.0,Lincoln Park,,,1915,33,,225,Active,,,http://www.redfin.com/IL/Chicago/1650-N-Sedgwick-St-60614/unit-2S/home/13345858,MRED,10101276,N,Y,41.9126146,-87.638809
MLS Listing,,Condo/Co-op,360 W Illinois St #216,CHICAGO,IL,60654,359900,2,1.0,Near North Side,1100,,1915,34,327,539,Active,,,http://www.redfin.com/IL/Chicago/360-W-Illinois-St-60654/unit-216/home/12751822,MRED,10100917,N,Y,41.8910773,-87.6385332
MLS Listing,,Single Family Residential,7032 N Ottawa Ave,CHICAGO,IL,60631,354000,3,1.5,Edison Park,1202,4565,1960,34,295,,Active,,,http://www.redfin.com/IL/Chicago/7032-N-Ottawa-Ave-60631/home/13639219,MRED,10100901,N,Y,42.0088509,-87.8178795
MLS Listing,,Condo/Co-op,4812 N Hoyne Ave #4,CHICAGO,IL,60625,364900,2,2.0,Lincoln Square,,,1926,34,,300,Active,,,http://www.redfin.com/IL/Chicago/4812-N-Hoyne-Ave-60625/unit-4/home/18936248,MRED,10100697,N,Y,41.9694427,-87.6820191
MLS Listing,,Single Family Residential,3011 N Rutherford Ave,CHICAGO,IL,60634,375000,6,2.5,Montclare,2160,3750,1967,35,174,,Active,,,http://www.redfin.com/IL/Chicago/3011-N-Rutherford-Ave-60634/home/13433152,MRED,10099849,N,Y,41.9349346,-87.794105
MLS Listing,,Multi-Family (2-4 Unit),1223 W 32nd Pl,CHICAGO,IL,60608,350000,8,3.0,Bridgeport,,3000,1920,35,,,Active,,,http://www.redfin.com/IL/Chicago/1223-W-32nd-Pl-60608/home/14074982,MRED,10099844,N,Y,41.83491,-87.656867
MLS Listing,,Single Family Residential,5517 W Addison St,CHICAGO,IL,60641,368500,6,3.0,Portage Park,1800,3750,1924,35,205,,Active,,,http://www.redfin.com/IL/Chicago/5517-W-Addison-St-60641/home/13461713,MRED,10099807,N,Y,41.9456641,-87.765071
MLS Listing,,Condo/Co-op,30 E Huron St #2509,CHICAGO,IL,60611,375000,2,1.0,Near North Side,,,1980,35,,573,Active,,,http://www.redfin.com/IL/Chicago/30-E-Huron-St-60611/unit-2509/home/12648460,MRED,10099728,N,Y,41.8953761,-87.6263728
