SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,6301 N Sheridan Rd #110,CHICAGO,IL,60660,195000,2,2.0,Edgewater,1400,,1963,48,139,884,Active,,,http://www.redfin.com/IL/Chicago/6301-N-Sheridan-Rd-60660/unit-110/home/13413074,MRED,10086980,N,Y,41.9967345,-87.6550688
MLS Listing,,Condo/Co-op,3357 W belle plaine Ave Unit 3W,CHICAGO,IL,60618,199900,2,1.0,Irving Park,1100,,1928,48,182,211,Active,,,http://www.redfin.com/IL/Chicago/3357-W-Belle-Plaine-Ave-60618/unit-3W/home/146441835,MRED,10086878,N,Y,41.9555515,-87.7128239
MLS Listing,,Condo/Co-op,5048 N Marine Dr Unit 2E,CHICAGO,IL,60640,189900,2,1.0,Uptown,1300,,1939,48,146,940,Active,,,http://www.redfin.com/IL/Chicago/5048-N-Marine-Dr-60640/unit-2E/home/77443032,MRED,10086777,N,Y,41.974803,-87.652196
MLS Listing,,Single Family Residential,5533 S LAFLIN St,CHICAGO,IL,60636,200000,5,2.0,West Englewood,1260,3125,1925,49,159,,Active,,,http://www.redfin.com/IL/Chicago/5533-S-Laflin-St-60636/home/12561763,MRED,10086044,N,Y,41.7927112,-87.6618313
MLS Listing,,Condo/Co-op,3505 S Morgan St #412,CHICAGO,IL,60609,179000,1,1.0,Bridgeport,850,850,2005,49,211,220,Active,,,http://www.redfin.com/IL/Chicago/3505-S-Morgan-St-60609/unit-412/home/18920383,MRED,10085319,N,Y,41.8303119,-87.6505711
MLS Listing,,Condo/Co-op,6121 N sheridan Rd Unit 2B,CHICAGO,IL,60660,189000,2,1.5,Edgewater,1100,,1965,49,172,494,Active,,,http://www.redfin.com/IL/Chicago/6121-N-Sheridan-Rd-60660/unit-2B/home/13411940,MRED,10085304,N,Y,41.9930964,-87.6549917
MLS Listing,,Single Family Residential,708 W 103RD St,CHICAGO,IL,60628,199000,4,2.0,Washington Heights,1224,6337,1885,49,163,,Active,,,http://www.redfin.com/IL/Chicago/708-W-103rd-St-60628/home/13089914,MRED,10085245,N,Y,41.7071554,-87.6408083
MLS Listing,,Single Family Residential,8056 S Harper Ave,CHICAGO,IL,60619,180000,7,3.0,Avalon Park,2800,3680,1924,49,64,,Active,,,http://www.redfin.com/IL/Chicago/8056-S-Harper-Ave-60619/home/13222191,MRED,10085227,N,Y,41.7480572,-87.5874076
MLS Listing,,Condo/Co-op,1 E SCOTT St #2011,CHICAGO,IL,60610,185000,0,1.0,Near North Side,,,1968,49,,520,Active,,,http://www.redfin.com/IL/Chicago/1-E-Scott-St-60610/unit-2011/home/14125572,MRED,10085132,N,Y,41.9045511,-87.62832
MLS Listing,,Condo/Co-op,2323 W PERSHING Rd #507,CHICAGO,IL,60609,179900,1,1.0,New City,900,,2006,50,200,332,Active,,,http://www.redfin.com/IL/Chicago/2323-W-Pershing-Rd-60609/unit-507/home/18941183,MRED,10084561,N,Y,41.8226475,-87.6832455
MLS Listing,,Condo/Co-op,1362 W Greenleaf Ave Unit 2A,CHICAGO,IL,60626,175000,2,1.0,Rogers Park,,,,51,,262,Active,,,http://www.redfin.com/IL/Chicago/1362-W-Greenleaf-Ave-60626/unit-2A/home/26802907,MRED,10084280,N,Y,42.01046,-87.665011
MLS Listing,,Multi-Family (2-4 Unit),8835 S Commercial Ave,CHICAGO,IL,60617,189000,6,3.0,South Chicago,,3484,1895,52,,,Active,,,http://www.redfin.com/IL/Chicago/8835-S-Commercial-Ave-60617/unit-4/home/13043667,MRED,10083975,N,Y,41.7344982,-87.5509492
MLS Listing,,Single Family Residential,2858 E 96TH St,CHICAGO,IL,60617,199900,5,2.5,South Deering,1922,3876,1925,52,104,,Active,,,http://www.redfin.com/IL/Chicago/2858-E-96th-St-60617/home/13041329,MRED,10083851,N,Y,41.721158,-87.5542058
MLS Listing,,Condo/Co-op,1319 W Addison St Unit 1C,CHICAGO,IL,60613,184900,1,1.0,Lake View,900,,1926,52,205,203,Active,,,http://www.redfin.com/IL/Chicago/1319-W-Addison-St-60613/unit-1C/home/13383599,MRED,10083692,N,Y,41.9468597,-87.6624615
MLS Listing,,Multi-Family (2-4 Unit),10009 S Avenue M,CHICAGO,IL,60617,189000,9,3.0,East Side,,3049,1898,52,,,Active,,,http://www.redfin.com/IL/Chicago/10009-S-Ave-M-60617/home/13039093,MRED,10083315,N,Y,41.7135022,-87.5375089
MLS Listing,,Condo/Co-op,4900 N Springfield Ave #3,CHICAGO,IL,60625,199900,2,1.0,Albany Park,1100,,,52,182,220,Active,,,http://www.redfin.com/IL/Chicago/4900-N-Springfield-Ave-60625/unit-3/home/12660246,MRED,10082865,N,Y,41.9703173,-87.7260079
MLS Listing,,Condo/Co-op,7639 N Greenview Ave Unit A,CHICAGO,IL,60626,199999,2,2.0,Rogers Park,1000,,1920,53,200,220,Active,,,http://www.redfin.com/IL/Chicago/7639-N-Greenview-Ave-60626/unit-A/home/12605406,MRED,10082719,N,Y,42.0204397,-87.6677626
MLS Listing,,Condo/Co-op,1516 W North Shore Ave Unit C2,CHICAGO,IL,60626,189900,2,1.0,Rogers Park,800,,1920,53,237,170,Active,,,http://www.redfin.com/IL/Chicago/1516-W-North-Shore-Ave-60626/unit-C2/home/147047529,MRED,10082440,N,Y,42.0037277,-87.6688085
MLS Listing,,Multi-Family (2-4 Unit),1352 W 64th St,CHICAGO,IL,60636,179000,5,4.0,West Englewood,,3484,1910,53,,,Active,,,http://www.redfin.com/IL/Chicago/1352-W-64th-St-60636/home/13933438,MRED,10082328,N,Y,41.7779868,-87.6589124
MLS Listing,,Condo/Co-op,835 W LAWRENCE Ave Unit 3S,CHICAGO,IL,60640,199000,1,1.0,Uptown,,,1927,53,,232,Active,,,http://www.redfin.com/IL/Chicago/835-W-Lawrence-Ave-60640/unit-3S/home/145747338,MRED,10082039,N,Y,41.968915,-87.651351
MLS Listing,,Condo/Co-op,6400 N Cicero Ave #215,LINCOLNWOOD,IL,60712,199900,2,2.0,Lincolnwood,,,1979,53,,527,Active,,,http://www.redfin.com/IL/Lincolnwood/6400-N-Cicero-Ave-60712/unit-215/home/13591011,MRED,10081771,N,Y,41.9983624,-87.7489166
MLS Listing,,Condo/Co-op,3633 N Damen Ave #3,CHICAGO,IL,60618,200000,1,1.0,North Center,,,,53,,395,Active,,,http://www.redfin.com/IL/Chicago/3633-N-Damen-Ave-60618/unit-3/home/12795289,MRED,10081761,N,Y,41.9479701,-87.6782296
MLS Listing,,Condo/Co-op,1241 W Ardmore Ave #3,CHICAGO,IL,60660,175000,2,1.0,Edgewater,,,,53,,288,Active,,,http://www.redfin.com/IL/Chicago/1241-W-Ardmore-Ave-60660/unit-3/home/12794715,MRED,10081509,N,Y,41.9879949,-87.6618267
MLS Listing,,Condo/Co-op,5000 N MARINE Dr Unit 2F,CHICAGO,IL,60640,195000,2,2.0,Uptown,1600,,1923,53,122,1648,Active,,,http://www.redfin.com/IL/Chicago/5000-N-Marine-Dr-60640/unit-2F/home/40510046,MRED,10081425,N,Y,41.9736041,-87.6516775
MLS Listing,,Single Family Residential,4433 W Iowa St,CHICAGO,IL,60651,199900,3,1.0,Humboldt Park,700,3689,1922,54,286,,Active,,,http://www.redfin.com/IL/Chicago/4433-W-Iowa-St-60651/home/13282284,MRED,10080303,N,Y,41.8967928,-87.7373262
MLS Listing,,Multi-Family (2-4 Unit),2814 W 25 Pl,CHICAGO,IL,60623,194500,4,2.0,South Lawndale,,3125,,54,,,Active,,,http://www.redfin.com/IL/Chicago/2814-W-25th-Pl-60623/home/13230830,MRED,10080121,N,Y,41.8456798,-87.6959562
MLS Listing,,Single Family Residential,8034 S Richmond St,CHICAGO,IL,60652,175000,3,2.0,Ashburn,1185,3781,1947,55,148,,Active,,,http://www.redfin.com/IL/Chicago/8034-S-Richmond-St-60652/home/13965250,MRED,10080000,N,Y,41.7469861,-87.6965337
MLS Listing,,Multi-Family (2-4 Unit),9635 S Forest Ave,CHICAGO,IL,60628,189900,6,4.0,Roseland,,3920,1920,55,,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60628/home/13088818,MRED,10079873,N,Y,41.7189562,-87.6161503
MLS Listing,,Single Family Residential,7921 W Barry Ave,ELMWOOD PARK,IL,60707,199500,2,1.0,Elmwood Park,847,5118,1942,55,236,,Active,,,http://www.redfin.com/IL/Elmwood-Park/7921-W-Barry-Ave-60707/home/13539905,MRED,10079648,N,Y,41.9357139,-87.8249057
